#    L    TT             EE             BB             TE          
  1788    0.22738E-02    0.24696E-04    0.19026E-04    0.14401E-03
  1789    0.22729E-02    0.24622E-04    0.18991E-04    0.14365E-03
  1790    0.22720E-02    0.24548E-04    0.18956E-04    0.14328E-03
  1791    0.22711E-02    0.24475E-04    0.18921E-04    0.14291E-03
  1792    0.22701E-02    0.24403E-04    0.18887E-04    0.14254E-03
  1793    0.22691E-02    0.24332E-04    0.18852E-04    0.14217E-03
  1794    0.22680E-02    0.24261E-04    0.18818E-04    0.14180E-03
  1795    0.22669E-02    0.24192E-04    0.18783E-04    0.14143E-03
  1796    0.22658E-02    0.24123E-04    0.18749E-04    0.14105E-03
  1797    0.22647E-02    0.24056E-04    0.18715E-04    0.14068E-03
  1798    0.22635E-02    0.23989E-04    0.18681E-04    0.14031E-03
  1799    0.22622E-02    0.23924E-04    0.18647E-04    0.13994E-03
  1800    0.22609E-02    0.23860E-04    0.18614E-04    0.13956E-03
  1801    0.22596E-02    0.23797E-04    0.18580E-04    0.13919E-03
  1802    0.22583E-02    0.23735E-04    0.18547E-04    0.13882E-03
  1803    0.22569E-02    0.23674E-04    0.18513E-04    0.13845E-03
  1804    0.22554E-02    0.23615E-04    0.18480E-04    0.13808E-03
  1805    0.22539E-02    0.23556E-04    0.18447E-04    0.13771E-03
  1806    0.22524E-02    0.23499E-04    0.18414E-04    0.13734E-03
  1807    0.22509E-02    0.23443E-04    0.18381E-04    0.13698E-03
  1808    0.22493E-02    0.23387E-04    0.18348E-04    0.13661E-03
  1809    0.22477E-02    0.23333E-04    0.18315E-04    0.13625E-03
  1810    0.22461E-02    0.23280E-04    0.18283E-04    0.13588E-03
  1811    0.22444E-02    0.23228E-04    0.18250E-04    0.13552E-03
  1812    0.22427E-02    0.23177E-04    0.18218E-04    0.13516E-03
  1813    0.22410E-02    0.23127E-04    0.18186E-04    0.13480E-03
  1814    0.22392E-02    0.23078E-04    0.18153E-04    0.13445E-03
  1815    0.22375E-02    0.23029E-04    0.18121E-04    0.13409E-03
  1816    0.22357E-02    0.22982E-04    0.18089E-04    0.13374E-03
  1817    0.22339E-02    0.22935E-04    0.18057E-04    0.13339E-03
  1818    0.22320E-02    0.22890E-04    0.18025E-04    0.13304E-03
  1819    0.22302E-02    0.22845E-04    0.17994E-04    0.13269E-03
  1820    0.22283E-02    0.22801E-04    0.17962E-04    0.13235E-03
  1821    0.22264E-02    0.22758E-04    0.17930E-04    0.13201E-03
  1822    0.22245E-02    0.22715E-04    0.17899E-04    0.13167E-03
  1823    0.22225E-02    0.22674E-04    0.17867E-04    0.13133E-03
  1824    0.22206E-02    0.22633E-04    0.17836E-04    0.13100E-03
  1825    0.22186E-02    0.22593E-04    0.17804E-04    0.13067E-03
  1826    0.22167E-02    0.22553E-04    0.17773E-04    0.13034E-03
  1827    0.22147E-02    0.22514E-04    0.17742E-04    0.13002E-03
  1828    0.22127E-02    0.22476E-04    0.17711E-04    0.12970E-03
  1829    0.22107E-02    0.22439E-04    0.17679E-04    0.12938E-03
  1830    0.22087E-02    0.22402E-04    0.17648E-04    0.12907E-03
  1831    0.22067E-02    0.22366E-04    0.17617E-04    0.12876E-03
  1832    0.22047E-02    0.22330E-04    0.17586E-04    0.12845E-03
  1833    0.22026E-02    0.22295E-04    0.17555E-04    0.12815E-03
  1834    0.22006E-02    0.22261E-04    0.17525E-04    0.12785E-03
  1835    0.21986E-02    0.22227E-04    0.17494E-04    0.12755E-03
  1836    0.21965E-02    0.22193E-04    0.17463E-04    0.12726E-03
  1837    0.21945E-02    0.22160E-04    0.17432E-04    0.12698E-03
  1838    0.21925E-02    0.22128E-04    0.17401E-04    0.12669E-03
  1839    0.21905E-02    0.22096E-04    0.17371E-04    0.12642E-03
  1840    0.21885E-02    0.22064E-04    0.17340E-04    0.12614E-03
  1841    0.21864E-02    0.22033E-04    0.17310E-04    0.12587E-03
  1842    0.21844E-02    0.22002E-04    0.17279E-04    0.12561E-03
  1843    0.21824E-02    0.21972E-04    0.17248E-04    0.12535E-03
  1844    0.21804E-02    0.21942E-04    0.17218E-04    0.12509E-03
  1845    0.21785E-02    0.21912E-04    0.17187E-04    0.12484E-03
  1846    0.21765E-02    0.21883E-04    0.17157E-04    0.12460E-03
  1847    0.21745E-02    0.21853E-04    0.17126E-04    0.12436E-03
  1848    0.21726E-02    0.21825E-04    0.17096E-04    0.12412E-03
  1849    0.21707E-02    0.21796E-04    0.17066E-04    0.12390E-03
  1850    0.21687E-02    0.21768E-04    0.17035E-04    0.12367E-03
  1851    0.21668E-02    0.21739E-04    0.17005E-04    0.12345E-03
  1852    0.21650E-02    0.21712E-04    0.16974E-04    0.12324E-03
  1853    0.21631E-02    0.21684E-04    0.16944E-04    0.12303E-03
  1854    0.21612E-02    0.21656E-04    0.16913E-04    0.12283E-03
  1855    0.21594E-02    0.21629E-04    0.16883E-04    0.12264E-03
  1856    0.21576E-02    0.21601E-04    0.16853E-04    0.12244E-03
  1857    0.21558E-02    0.21574E-04    0.16822E-04    0.12226E-03
  1858    0.21540E-02    0.21547E-04    0.16792E-04    0.12207E-03
  1859    0.21522E-02    0.21520E-04    0.16762E-04    0.12189E-03
  1860    0.21504E-02    0.21493E-04    0.16731E-04    0.12172E-03
  1861    0.21487E-02    0.21466E-04    0.16701E-04    0.12155E-03
  1862    0.21469E-02    0.21439E-04    0.16671E-04    0.12138E-03
  1863    0.21452E-02    0.21412E-04    0.16641E-04    0.12122E-03
  1864    0.21435E-02    0.21385E-04    0.16610E-04    0.12106E-03
  1865    0.21418E-02    0.21358E-04    0.16580E-04    0.12090E-03
  1866    0.21401E-02    0.21331E-04    0.16550E-04    0.12075E-03
  1867    0.21384E-02    0.21304E-04    0.16520E-04    0.12060E-03
  1868    0.21367E-02    0.21277E-04    0.16490E-04    0.12045E-03
  1869    0.21351E-02    0.21250E-04    0.16460E-04    0.12031E-03
  1870    0.21334E-02    0.21223E-04    0.16430E-04    0.12016E-03
  1871    0.21318E-02    0.21195E-04    0.16400E-04    0.12002E-03
  1872    0.21301E-02    0.21167E-04    0.16370E-04    0.11989E-03
  1873    0.21285E-02    0.21140E-04    0.16340E-04    0.11975E-03
  1874    0.21269E-02    0.21112E-04    0.16310E-04    0.11962E-03
  1875    0.21253E-02    0.21083E-04    0.16280E-04    0.11948E-03
  1876    0.21237E-02    0.21055E-04    0.16250E-04    0.11935E-03
  1877    0.21221E-02    0.21026E-04    0.16220E-04    0.11923E-03
  1878    0.21205E-02    0.20997E-04    0.16190E-04    0.11910E-03
  1879    0.21189E-02    0.20968E-04    0.16160E-04    0.11897E-03
  1880    0.21173E-02    0.20938E-04    0.16131E-04    0.11885E-03
  1881    0.21158E-02    0.20909E-04    0.16101E-04    0.11872E-03
  1882    0.21142E-02    0.20878E-04    0.16071E-04    0.11860E-03
  1883    0.21126E-02    0.20848E-04    0.16042E-04    0.11847E-03
  1884    0.21111E-02    0.20817E-04    0.16012E-04    0.11835E-03
  1885    0.21095E-02    0.20786E-04    0.15983E-04    0.11823E-03
  1886    0.21080E-02    0.20754E-04    0.15953E-04    0.11810E-03
  1887    0.21064E-02    0.20722E-04    0.15924E-04    0.11798E-03
  1888    0.21049E-02    0.20689E-04    0.15894E-04    0.11785E-03
  1889    0.21033E-02    0.20656E-04    0.15865E-04    0.11773E-03
  1890    0.21018E-02    0.20623E-04    0.15835E-04    0.11760E-03
  1891    0.21002E-02    0.20589E-04    0.15806E-04    0.11748E-03
  1892    0.20987E-02    0.20554E-04    0.15777E-04    0.11735E-03
  1893    0.20972E-02    0.20519E-04    0.15748E-04    0.11722E-03
  1894    0.20956E-02    0.20484E-04    0.15719E-04    0.11709E-03
  1895    0.20941E-02    0.20448E-04    0.15689E-04    0.11696E-03
  1896    0.20926E-02    0.20411E-04    0.15660E-04    0.11683E-03
  1897    0.20910E-02    0.20374E-04    0.15631E-04    0.11669E-03
  1898    0.20895E-02    0.20336E-04    0.15603E-04    0.11656E-03
  1899    0.20880E-02    0.20297E-04    0.15574E-04    0.11642E-03
  1900    0.20864E-02    0.20258E-04    0.15545E-04    0.11628E-03
  1901    0.20849E-02    0.20218E-04    0.15516E-04    0.11613E-03
  1902    0.20833E-02    0.20178E-04    0.15487E-04    0.11599E-03
  1903    0.20818E-02    0.20137E-04    0.15459E-04    0.11584E-03
  1904    0.20802E-02    0.20095E-04    0.15430E-04    0.11569E-03
  1905    0.20787E-02    0.20053E-04    0.15402E-04    0.11553E-03
  1906    0.20771E-02    0.20010E-04    0.15373E-04    0.11538E-03
  1907    0.20755E-02    0.19966E-04    0.15345E-04    0.11522E-03
  1908    0.20740E-02    0.19922E-04    0.15316E-04    0.11506E-03
  1909    0.20724E-02    0.19878E-04    0.15288E-04    0.11490E-03
  1910    0.20708E-02    0.19833E-04    0.15260E-04    0.11473E-03
  1911    0.20692E-02    0.19788E-04    0.15232E-04    0.11457E-03
  1912    0.20676E-02    0.19742E-04    0.15203E-04    0.11440E-03
  1913    0.20660E-02    0.19696E-04    0.15175E-04    0.11423E-03
  1914    0.20644E-02    0.19649E-04    0.15147E-04    0.11405E-03
  1915    0.20628E-02    0.19602E-04    0.15120E-04    0.11388E-03
  1916    0.20611E-02    0.19555E-04    0.15092E-04    0.11370E-03
  1917    0.20595E-02    0.19508E-04    0.15064E-04    0.11352E-03
  1918    0.20578E-02    0.19460E-04    0.15036E-04    0.11334E-03
  1919    0.20561E-02    0.19412E-04    0.15008E-04    0.11316E-03
  1920    0.20545E-02    0.19363E-04    0.14981E-04    0.11297E-03
  1921    0.20528E-02    0.19315E-04    0.14953E-04    0.11279E-03
  1922    0.20511E-02    0.19266E-04    0.14926E-04    0.11260E-03
  1923    0.20493E-02    0.19217E-04    0.14898E-04    0.11241E-03
  1924    0.20476E-02    0.19168E-04    0.14871E-04    0.11222E-03
  1925    0.20459E-02    0.19119E-04    0.14844E-04    0.11202E-03
  1926    0.20441E-02    0.19069E-04    0.14817E-04    0.11183E-03
  1927    0.20423E-02    0.19020E-04    0.14790E-04    0.11163E-03
  1928    0.20405E-02    0.18970E-04    0.14762E-04    0.11143E-03
  1929    0.20387E-02    0.18921E-04    0.14736E-04    0.11123E-03
  1930    0.20369E-02    0.18871E-04    0.14709E-04    0.11102E-03
  1931    0.20350E-02    0.18822E-04    0.14682E-04    0.11082E-03
  1932    0.20331E-02    0.18772E-04    0.14655E-04    0.11061E-03
  1933    0.20312E-02    0.18723E-04    0.14628E-04    0.11041E-03
  1934    0.20293E-02    0.18673E-04    0.14602E-04    0.11020E-03
  1935    0.20274E-02    0.18624E-04    0.14575E-04    0.10999E-03
  1936    0.20255E-02    0.18574E-04    0.14549E-04    0.10978E-03
  1937    0.20235E-02    0.18525E-04    0.14522E-04    0.10956E-03
  1938    0.20215E-02    0.18476E-04    0.14496E-04    0.10935E-03
  1939    0.20195E-02    0.18427E-04    0.14470E-04    0.10913E-03
  1940    0.20174E-02    0.18379E-04    0.14443E-04    0.10892E-03
  1941    0.20154E-02    0.18330E-04    0.14417E-04    0.10870E-03
  1942    0.20133E-02    0.18282E-04    0.14391E-04    0.10848E-03
  1943    0.20112E-02    0.18234E-04    0.14365E-04    0.10826E-03
  1944    0.20091E-02    0.18187E-04    0.14340E-04    0.10803E-03
  1945    0.20069E-02    0.18139E-04    0.14314E-04    0.10781E-03
  1946    0.20047E-02    0.18092E-04    0.14288E-04    0.10759E-03
  1947    0.20025E-02    0.18046E-04    0.14262E-04    0.10736E-03
  1948    0.20003E-02    0.17999E-04    0.14237E-04    0.10713E-03
  1949    0.19980E-02    0.17953E-04    0.14211E-04    0.10691E-03
  1950    0.19957E-02    0.17908E-04    0.14186E-04    0.10668E-03
  1951    0.19934E-02    0.17863E-04    0.14161E-04    0.10645E-03
  1952    0.19910E-02    0.17818E-04    0.14136E-04    0.10622E-03
  1953    0.19887E-02    0.17774E-04    0.14110E-04    0.10598E-03
  1954    0.19862E-02    0.17730E-04    0.14085E-04    0.10575E-03
  1955    0.19838E-02    0.17687E-04    0.14060E-04    0.10552E-03
  1956    0.19814E-02    0.17644E-04    0.14035E-04    0.10528E-03
  1957    0.19789E-02    0.17602E-04    0.14011E-04    0.10505E-03
  1958    0.19764E-02    0.17560E-04    0.13986E-04    0.10481E-03
  1959    0.19738E-02    0.17518E-04    0.13961E-04    0.10458E-03
  1960    0.19713E-02    0.17477E-04    0.13937E-04    0.10434E-03
  1961    0.19687E-02    0.17436E-04    0.13912E-04    0.10411E-03
  1962    0.19661E-02    0.17396E-04    0.13888E-04    0.10387E-03
  1963    0.19634E-02    0.17356E-04    0.13863E-04    0.10364E-03
  1964    0.19608E-02    0.17316E-04    0.13839E-04    0.10340E-03
  1965    0.19581E-02    0.17277E-04    0.13815E-04    0.10316E-03
  1966    0.19554E-02    0.17239E-04    0.13790E-04    0.10293E-03
  1967    0.19527E-02    0.17200E-04    0.13766E-04    0.10269E-03
  1968    0.19499E-02    0.17163E-04    0.13742E-04    0.10246E-03
  1969    0.19472E-02    0.17125E-04    0.13718E-04    0.10222E-03
  1970    0.19444E-02    0.17088E-04    0.13694E-04    0.10199E-03
  1971    0.19416E-02    0.17051E-04    0.13670E-04    0.10175E-03
  1972    0.19388E-02    0.17015E-04    0.13646E-04    0.10152E-03
  1973    0.19359E-02    0.16979E-04    0.13623E-04    0.10129E-03
  1974    0.19331E-02    0.16944E-04    0.13599E-04    0.10105E-03
  1975    0.19302E-02    0.16909E-04    0.13575E-04    0.10082E-03
  1976    0.19273E-02    0.16874E-04    0.13552E-04    0.10059E-03
  1977    0.19244E-02    0.16840E-04    0.13528E-04    0.10036E-03
  1978    0.19214E-02    0.16806E-04    0.13505E-04    0.10013E-03
  1979    0.19185E-02    0.16772E-04    0.13481E-04    0.99906E-04
  1980    0.19155E-02    0.16739E-04    0.13458E-04    0.99680E-04
  1981    0.19126E-02    0.16706E-04    0.13434E-04    0.99455E-04
  1982    0.19096E-02    0.16674E-04    0.13411E-04    0.99231E-04
  1983    0.19066E-02    0.16642E-04    0.13388E-04    0.99009E-04
  1984    0.19035E-02    0.16610E-04    0.13365E-04    0.98789E-04
  1985    0.19005E-02    0.16579E-04    0.13341E-04    0.98570E-04
  1986    0.18975E-02    0.16548E-04    0.13318E-04    0.98353E-04
  1987    0.18944E-02    0.16517E-04    0.13295E-04    0.98137E-04
  1988    0.18913E-02    0.16487E-04    0.13272E-04    0.97923E-04
  1989    0.18882E-02    0.16457E-04    0.13249E-04    0.97711E-04
  1990    0.18851E-02    0.16428E-04    0.13226E-04    0.97502E-04
  1991    0.18820E-02    0.16399E-04    0.13203E-04    0.97294E-04
  1992    0.18789E-02    0.16370E-04    0.13180E-04    0.97088E-04
  1993    0.18758E-02    0.16342E-04    0.13157E-04    0.96885E-04
  1994    0.18727E-02    0.16314E-04    0.13135E-04    0.96683E-04
  1995    0.18695E-02    0.16286E-04    0.13112E-04    0.96484E-04
  1996    0.18664E-02    0.16259E-04    0.13089E-04    0.96288E-04
  1997    0.18632E-02    0.16232E-04    0.13066E-04    0.96094E-04
  1998    0.18600E-02    0.16205E-04    0.13044E-04    0.95903E-04
  1999    0.18568E-02    0.16179E-04    0.13021E-04    0.95714E-04
  2000    0.18537E-02    0.16153E-04    0.12998E-04    0.95528E-04
  2001    0.18505E-02    0.16128E-04    0.12976E-04    0.95345E-04
  2002    0.18473E-02    0.16102E-04    0.12953E-04    0.95164E-04
  2003    0.18441E-02    0.16077E-04    0.12931E-04    0.94986E-04
  2004    0.18408E-02    0.16053E-04    0.12908E-04    0.94811E-04
  2005    0.18376E-02    0.16028E-04    0.12886E-04    0.94639E-04
  2006    0.18344E-02    0.16004E-04    0.12863E-04    0.94469E-04
  2007    0.18312E-02    0.15980E-04    0.12841E-04    0.94301E-04
  2008    0.18279E-02    0.15957E-04    0.12818E-04    0.94136E-04
  2009    0.18247E-02    0.15933E-04    0.12796E-04    0.93973E-04
  2010    0.18214E-02    0.15910E-04    0.12774E-04    0.93812E-04
  2011    0.18182E-02    0.15887E-04    0.12751E-04    0.93654E-04
  2012    0.18149E-02    0.15865E-04    0.12729E-04    0.93497E-04
  2013    0.18117E-02    0.15842E-04    0.12707E-04    0.93343E-04
  2014    0.18084E-02    0.15820E-04    0.12684E-04    0.93191E-04
  2015    0.18051E-02    0.15798E-04    0.12662E-04    0.93041E-04
  2016    0.18018E-02    0.15776E-04    0.12640E-04    0.92892E-04
  2017    0.17986E-02    0.15754E-04    0.12618E-04    0.92746E-04
  2018    0.17953E-02    0.15732E-04    0.12596E-04    0.92601E-04
  2019    0.17920E-02    0.15710E-04    0.12574E-04    0.92458E-04
  2020    0.17887E-02    0.15688E-04    0.12551E-04    0.92316E-04
  2021    0.17854E-02    0.15667E-04    0.12529E-04    0.92176E-04
  2022    0.17821E-02    0.15645E-04    0.12507E-04    0.92038E-04
  2023    0.17788E-02    0.15624E-04    0.12485E-04    0.91901E-04
  2024    0.17755E-02    0.15602E-04    0.12463E-04    0.91766E-04
  2025    0.17721E-02    0.15581E-04    0.12442E-04    0.91632E-04
  2026    0.17688E-02    0.15560E-04    0.12420E-04    0.91499E-04
  2027    0.17655E-02    0.15538E-04    0.12398E-04    0.91367E-04
  2028    0.17622E-02    0.15517E-04    0.12376E-04    0.91237E-04
  2029    0.17588E-02    0.15495E-04    0.12354E-04    0.91107E-04
  2030    0.17555E-02    0.15474E-04    0.12332E-04    0.90979E-04
  2031    0.17521E-02    0.15452E-04    0.12311E-04    0.90852E-04
  2032    0.17488E-02    0.15431E-04    0.12289E-04    0.90725E-04
  2033    0.17455E-02    0.15409E-04    0.12267E-04    0.90599E-04
  2034    0.17421E-02    0.15387E-04    0.12245E-04    0.90475E-04
  2035    0.17388E-02    0.15365E-04    0.12224E-04    0.90351E-04
  2036    0.17354E-02    0.15343E-04    0.12202E-04    0.90227E-04
  2037    0.17320E-02    0.15321E-04    0.12181E-04    0.90104E-04
  2038    0.17287E-02    0.15299E-04    0.12159E-04    0.89982E-04
  2039    0.17253E-02    0.15276E-04    0.12137E-04    0.89860E-04
  2040    0.17220E-02    0.15254E-04    0.12116E-04    0.89739E-04
  2041    0.17186E-02    0.15231E-04    0.12095E-04    0.89618E-04
  2042    0.17152E-02    0.15208E-04    0.12073E-04    0.89497E-04
  2043    0.17119E-02    0.15184E-04    0.12052E-04    0.89377E-04
  2044    0.17085E-02    0.15161E-04    0.12030E-04    0.89256E-04
  2045    0.17051E-02    0.15137E-04    0.12009E-04    0.89136E-04
  2046    0.17017E-02    0.15113E-04    0.11988E-04    0.89016E-04
  2047    0.16984E-02    0.15089E-04    0.11966E-04    0.88896E-04
  2048    0.16950E-02    0.15064E-04    0.11945E-04    0.88776E-04
  2049    0.16916E-02    0.15039E-04    0.11924E-04    0.88656E-04
  2050    0.16882E-02    0.15014E-04    0.11903E-04    0.88535E-04
  2051    0.16848E-02    0.14988E-04    0.11882E-04    0.88414E-04
  2052    0.16815E-02    0.14963E-04    0.11860E-04    0.88293E-04
  2053    0.16781E-02    0.14936E-04    0.11839E-04    0.88172E-04
  2054    0.16747E-02    0.14910E-04    0.11818E-04    0.88050E-04
  2055    0.16713E-02    0.14883E-04    0.11797E-04    0.87928E-04
  2056    0.16679E-02    0.14856E-04    0.11776E-04    0.87806E-04
  2057    0.16645E-02    0.14829E-04    0.11755E-04    0.87684E-04
  2058    0.16611E-02    0.14801E-04    0.11734E-04    0.87561E-04
  2059    0.16577E-02    0.14774E-04    0.11714E-04    0.87437E-04
  2060    0.16543E-02    0.14746E-04    0.11693E-04    0.87314E-04
  2061    0.16509E-02    0.14717E-04    0.11672E-04    0.87189E-04
  2062    0.16475E-02    0.14689E-04    0.11651E-04    0.87065E-04
  2063    0.16441E-02    0.14660E-04    0.11630E-04    0.86940E-04
  2064    0.16407E-02    0.14631E-04    0.11610E-04    0.86814E-04
  2065    0.16373E-02    0.14602E-04    0.11589E-04    0.86688E-04
  2066    0.16339E-02    0.14572E-04    0.11568E-04    0.86561E-04
  2067    0.16304E-02    0.14543E-04    0.11548E-04    0.86434E-04
  2068    0.16270E-02    0.14513E-04    0.11527E-04    0.86307E-04
  2069    0.16236E-02    0.14483E-04    0.11507E-04    0.86179E-04
  2070    0.16201E-02    0.14453E-04    0.11486E-04    0.86050E-04
  2071    0.16167E-02    0.14423E-04    0.11466E-04    0.85920E-04
  2072    0.16132E-02    0.14392E-04    0.11445E-04    0.85790E-04
  2073    0.16097E-02    0.14362E-04    0.11425E-04    0.85660E-04
  2074    0.16063E-02    0.14331E-04    0.11405E-04    0.85529E-04
  2075    0.16028E-02    0.14300E-04    0.11384E-04    0.85397E-04
  2076    0.15993E-02    0.14270E-04    0.11364E-04    0.85264E-04
  2077    0.15958E-02    0.14239E-04    0.11344E-04    0.85131E-04
  2078    0.15923E-02    0.14207E-04    0.11324E-04    0.84997E-04
  2079    0.15888E-02    0.14176E-04    0.11304E-04    0.84862E-04
  2080    0.15853E-02    0.14145E-04    0.11284E-04    0.84727E-04
  2081    0.15818E-02    0.14114E-04    0.11263E-04    0.84590E-04
  2082    0.15783E-02    0.14082E-04    0.11244E-04    0.84453E-04
  2083    0.15748E-02    0.14051E-04    0.11224E-04    0.84315E-04
  2084    0.15712E-02    0.14019E-04    0.11204E-04    0.84177E-04
  2085    0.15677E-02    0.13988E-04    0.11184E-04    0.84037E-04
  2086    0.15641E-02    0.13956E-04    0.11164E-04    0.83897E-04
  2087    0.15605E-02    0.13925E-04    0.11144E-04    0.83756E-04
  2088    0.15569E-02    0.13893E-04    0.11125E-04    0.83614E-04
  2089    0.15534E-02    0.13861E-04    0.11105E-04    0.83471E-04
  2090    0.15498E-02    0.13830E-04    0.11085E-04    0.83327E-04
  2091    0.15462E-02    0.13798E-04    0.11066E-04    0.83182E-04
  2092    0.15425E-02    0.13767E-04    0.11046E-04    0.83036E-04
  2093    0.15389E-02    0.13735E-04    0.11027E-04    0.82889E-04
  2094    0.15353E-02    0.13704E-04    0.11007E-04    0.82742E-04
  2095    0.15316E-02    0.13672E-04    0.10988E-04    0.82593E-04
  2096    0.15280E-02    0.13641E-04    0.10969E-04    0.82443E-04
  2097    0.15243E-02    0.13610E-04    0.10949E-04    0.82292E-04
  2098    0.15206E-02    0.13578E-04    0.10930E-04    0.82140E-04
  2099    0.15169E-02    0.13547E-04    0.10911E-04    0.81987E-04
  2100    0.15132E-02    0.13516E-04    0.10892E-04    0.81833E-04
  2101    0.15095E-02    0.13485E-04    0.10873E-04    0.81678E-04
  2102    0.15057E-02    0.13454E-04    0.10854E-04    0.81522E-04
  2103    0.15020E-02    0.13423E-04    0.10835E-04    0.81365E-04
  2104    0.14982E-02    0.13393E-04    0.10816E-04    0.81206E-04
  2105    0.14945E-02    0.13362E-04    0.10797E-04    0.81047E-04
  2106    0.14907E-02    0.13332E-04    0.10778E-04    0.80887E-04
  2107    0.14869E-02    0.13302E-04    0.10760E-04    0.80726E-04
  2108    0.14831E-02    0.13271E-04    0.10741E-04    0.80565E-04
  2109    0.14793E-02    0.13241E-04    0.10722E-04    0.80402E-04
  2110    0.14755E-02    0.13211E-04    0.10704E-04    0.80239E-04
  2111    0.14716E-02    0.13182E-04    0.10685E-04    0.80076E-04
  2112    0.14678E-02    0.13152E-04    0.10667E-04    0.79911E-04
  2113    0.14639E-02    0.13122E-04    0.10648E-04    0.79747E-04
  2114    0.14601E-02    0.13093E-04    0.10630E-04    0.79581E-04
  2115    0.14562E-02    0.13064E-04    0.10611E-04    0.79416E-04
  2116    0.14523E-02    0.13035E-04    0.10593E-04    0.79250E-04
  2117    0.14484E-02    0.13006E-04    0.10575E-04    0.79083E-04
  2118    0.14445E-02    0.12977E-04    0.10557E-04    0.78916E-04
  2119    0.14406E-02    0.12948E-04    0.10538E-04    0.78749E-04
  2120    0.14367E-02    0.12920E-04    0.10520E-04    0.78582E-04
  2121    0.14327E-02    0.12892E-04    0.10502E-04    0.78415E-04
  2122    0.14288E-02    0.12863E-04    0.10484E-04    0.78247E-04
  2123    0.14249E-02    0.12835E-04    0.10466E-04    0.78080E-04
  2124    0.14209E-02    0.12808E-04    0.10448E-04    0.77912E-04
  2125    0.14169E-02    0.12780E-04    0.10430E-04    0.77745E-04
  2126    0.14130E-02    0.12753E-04    0.10412E-04    0.77577E-04
  2127    0.14090E-02    0.12725E-04    0.10394E-04    0.77410E-04
  2128    0.14050E-02    0.12698E-04    0.10377E-04    0.77243E-04
  2129    0.14010E-02    0.12672E-04    0.10359E-04    0.77076E-04
  2130    0.13970E-02    0.12645E-04    0.10341E-04    0.76909E-04
  2131    0.13930E-02    0.12618E-04    0.10323E-04    0.76743E-04
  2132    0.13890E-02    0.12592E-04    0.10306E-04    0.76577E-04
  2133    0.13850E-02    0.12566E-04    0.10288E-04    0.76412E-04
  2134    0.13810E-02    0.12540E-04    0.10270E-04    0.76246E-04
  2135    0.13769E-02    0.12515E-04    0.10253E-04    0.76082E-04
  2136    0.13729E-02    0.12489E-04    0.10235E-04    0.75918E-04
  2137    0.13689E-02    0.12464E-04    0.10218E-04    0.75755E-04
  2138    0.13648E-02    0.12439E-04    0.10200E-04    0.75592E-04
  2139    0.13608E-02    0.12415E-04    0.10183E-04    0.75430E-04
  2140    0.13567E-02    0.12390E-04    0.10166E-04    0.75268E-04
  2141    0.13526E-02    0.12366E-04    0.10148E-04    0.75108E-04
  2142    0.13486E-02    0.12342E-04    0.10131E-04    0.74948E-04
  2143    0.13445E-02    0.12318E-04    0.10114E-04    0.74790E-04
  2144    0.13404E-02    0.12295E-04    0.10097E-04    0.74632E-04
  2145    0.13364E-02    0.12271E-04    0.10079E-04    0.74475E-04
  2146    0.13323E-02    0.12248E-04    0.10062E-04    0.74319E-04
  2147    0.13282E-02    0.12225E-04    0.10045E-04    0.74164E-04
  2148    0.13241E-02    0.12203E-04    0.10028E-04    0.74011E-04
  2149    0.13200E-02    0.12181E-04    0.10011E-04    0.73858E-04
  2150    0.13159E-02    0.12159E-04    0.99939E-05    0.73707E-04
  2151    0.13118E-02    0.12137E-04    0.99768E-05    0.73557E-04
  2152    0.13077E-02    0.12115E-04    0.99599E-05    0.73409E-04
  2153    0.13036E-02    0.12094E-04    0.99429E-05    0.73261E-04
  2154    0.12995E-02    0.12073E-04    0.99260E-05    0.73115E-04
  2155    0.12954E-02    0.12053E-04    0.99091E-05    0.72970E-04
  2156    0.12913E-02    0.12032E-04    0.98922E-05    0.72826E-04
  2157    0.12872E-02    0.12012E-04    0.98754E-05    0.72684E-04
  2158    0.12830E-02    0.11992E-04    0.98585E-05    0.72542E-04
  2159    0.12789E-02    0.11972E-04    0.98418E-05    0.72402E-04
  2160    0.12748E-02    0.11952E-04    0.98250E-05    0.72263E-04
  2161    0.12707E-02    0.11933E-04    0.98083E-05    0.72125E-04
  2162    0.12666E-02    0.11914E-04    0.97916E-05    0.71988E-04
  2163    0.12625E-02    0.11895E-04    0.97749E-05    0.71852E-04
  2164    0.12584E-02    0.11876E-04    0.97582E-05    0.71717E-04
  2165    0.12543E-02    0.11857E-04    0.97416E-05    0.71583E-04
  2166    0.12501E-02    0.11838E-04    0.97250E-05    0.71450E-04
  2167    0.12460E-02    0.11820E-04    0.97085E-05    0.71318E-04
  2168    0.12419E-02    0.11802E-04    0.96919E-05    0.71188E-04
  2169    0.12378E-02    0.11783E-04    0.96754E-05    0.71058E-04
  2170    0.12337E-02    0.11765E-04    0.96589E-05    0.70929E-04
  2171    0.12296E-02    0.11747E-04    0.96425E-05    0.70801E-04
  2172    0.12255E-02    0.11730E-04    0.96260E-05    0.70674E-04
  2173    0.12214E-02    0.11712E-04    0.96096E-05    0.70548E-04
  2174    0.12174E-02    0.11694E-04    0.95932E-05    0.70423E-04
  2175    0.12133E-02    0.11677E-04    0.95769E-05    0.70298E-04
