#    L    TT             EE             BB             TE          
  1997    0.21190E+03    0.88570E+01    0.13066E-04   -0.20331E+02
  1998    0.21216E+03    0.87901E+01    0.13044E-04   -0.20341E+02
  1999    0.21241E+03    0.87216E+01    0.13021E-04   -0.20348E+02
  2000    0.21266E+03    0.86538E+01    0.12998E-04   -0.20350E+02
  2001    0.21292E+03    0.85859E+01    0.12976E-04   -0.20348E+02
  2002    0.21316E+03    0.85172E+01    0.12953E-04   -0.20343E+02
  2003    0.21341E+03    0.84485E+01    0.12931E-04   -0.20333E+02
  2004    0.21367E+03    0.83796E+01    0.12908E-04   -0.20320E+02
  2005    0.21390E+03    0.83099E+01    0.12886E-04   -0.20302E+02
  2006    0.21415E+03    0.82417E+01    0.12863E-04   -0.20281E+02
  2007    0.21438E+03    0.81719E+01    0.12841E-04   -0.20255E+02
  2008    0.21462E+03    0.81020E+01    0.12818E-04   -0.20226E+02
  2009    0.21486E+03    0.80327E+01    0.12796E-04   -0.20192E+02
  2010    0.21508E+03    0.79634E+01    0.12774E-04   -0.20155E+02
  2011    0.21531E+03    0.78933E+01    0.12751E-04   -0.20115E+02
  2012    0.21553E+03    0.78239E+01    0.12729E-04   -0.20070E+02
  2013    0.21574E+03    0.77536E+01    0.12707E-04   -0.20022E+02
  2014    0.21596E+03    0.76848E+01    0.12684E-04   -0.19969E+02
  2015    0.21617E+03    0.76151E+01    0.12662E-04   -0.19914E+02
  2016    0.21639E+03    0.75461E+01    0.12640E-04   -0.19854E+02
  2017    0.21658E+03    0.74770E+01    0.12618E-04   -0.19791E+02
  2018    0.21677E+03    0.74080E+01    0.12596E-04   -0.19725E+02
  2019    0.21696E+03    0.73391E+01    0.12574E-04   -0.19653E+02
  2020    0.21714E+03    0.72702E+01    0.12551E-04   -0.19579E+02
  2021    0.21732E+03    0.72021E+01    0.12529E-04   -0.19501E+02
  2022    0.21749E+03    0.71340E+01    0.12507E-04   -0.19420E+02
  2023    0.21765E+03    0.70661E+01    0.12485E-04   -0.19335E+02
  2024    0.21781E+03    0.69984E+01    0.12463E-04   -0.19248E+02
  2025    0.21795E+03    0.69311E+01    0.12442E-04   -0.19156E+02
  2026    0.21810E+03    0.68640E+01    0.12420E-04   -0.19062E+02
  2027    0.21824E+03    0.67974E+01    0.12398E-04   -0.18963E+02
  2028    0.21836E+03    0.67311E+01    0.12376E-04   -0.18862E+02
  2029    0.21849E+03    0.66652E+01    0.12354E-04   -0.18757E+02
  2030    0.21860E+03    0.65996E+01    0.12332E-04   -0.18650E+02
  2031    0.21870E+03    0.65345E+01    0.12311E-04   -0.18539E+02
  2032    0.21880E+03    0.64698E+01    0.12289E-04   -0.18425E+02
  2033    0.21889E+03    0.64057E+01    0.12267E-04   -0.18308E+02
  2034    0.21898E+03    0.63420E+01    0.12245E-04   -0.18188E+02
  2035    0.21905E+03    0.62787E+01    0.12224E-04   -0.18065E+02
  2036    0.21911E+03    0.62160E+01    0.12202E-04   -0.17940E+02
  2037    0.21917E+03    0.61539E+01    0.12181E-04   -0.17812E+02
  2038    0.21920E+03    0.60922E+01    0.12159E-04   -0.17681E+02
  2039    0.21924E+03    0.60312E+01    0.12137E-04   -0.17546E+02
  2040    0.21927E+03    0.59708E+01    0.12116E-04   -0.17410E+02
  2041    0.21928E+03    0.59108E+01    0.12095E-04   -0.17270E+02
  2042    0.21930E+03    0.58516E+01    0.12073E-04   -0.17129E+02
  2043    0.21929E+03    0.57930E+01    0.12052E-04   -0.16984E+02
  2044    0.21929E+03    0.57350E+01    0.12030E-04   -0.16838E+02
  2045    0.21927E+03    0.56777E+01    0.12009E-04   -0.16688E+02
  2046    0.21924E+03    0.56210E+01    0.11988E-04   -0.16538E+02
  2047    0.21920E+03    0.55650E+01    0.11966E-04   -0.16385E+02
  2048    0.21915E+03    0.55098E+01    0.11945E-04   -0.16228E+02
  2049    0.21909E+03    0.54553E+01    0.11924E-04   -0.16071E+02
  2050    0.21902E+03    0.54015E+01    0.11903E-04   -0.15910E+02
  2051    0.21893E+03    0.53484E+01    0.11882E-04   -0.15749E+02
  2052    0.21885E+03    0.52961E+01    0.11860E-04   -0.15585E+02
  2053    0.21874E+03    0.52447E+01    0.11839E-04   -0.15419E+02
  2054    0.21863E+03    0.51939E+01    0.11818E-04   -0.15252E+02
  2055    0.21850E+03    0.51439E+01    0.11797E-04   -0.15083E+02
  2056    0.21836E+03    0.50948E+01    0.11776E-04   -0.14912E+02
  2057    0.21822E+03    0.50466E+01    0.11755E-04   -0.14739E+02
  2058    0.21807E+03    0.49991E+01    0.11734E-04   -0.14565E+02
  2059    0.21790E+03    0.49525E+01    0.11714E-04   -0.14390E+02
  2060    0.21773E+03    0.49066E+01    0.11693E-04   -0.14212E+02
  2061    0.21754E+03    0.48617E+01    0.11672E-04   -0.14034E+02
  2062    0.21734E+03    0.48176E+01    0.11651E-04   -0.13854E+02
  2063    0.21714E+03    0.47745E+01    0.11630E-04   -0.13673E+02
  2064    0.21691E+03    0.47322E+01    0.11610E-04   -0.13491E+02
  2065    0.21668E+03    0.46909E+01    0.11589E-04   -0.13308E+02
  2066    0.21644E+03    0.46504E+01    0.11568E-04   -0.13124E+02
  2067    0.21618E+03    0.46108E+01    0.11548E-04   -0.12939E+02
  2068    0.21591E+03    0.45722E+01    0.11527E-04   -0.12754E+02
  2069    0.21564E+03    0.45345E+01    0.11507E-04   -0.12567E+02
  2070    0.21535E+03    0.44977E+01    0.11486E-04   -0.12380E+02
  2071    0.21505E+03    0.44619E+01    0.11466E-04   -0.12193E+02
  2072    0.21474E+03    0.44271E+01    0.11445E-04   -0.12004E+02
  2073    0.21442E+03    0.43932E+01    0.11425E-04   -0.11816E+02
  2074    0.21409E+03    0.43602E+01    0.11405E-04   -0.11627E+02
  2075    0.21375E+03    0.43281E+01    0.11384E-04   -0.11437E+02
  2076    0.21339E+03    0.42971E+01    0.11364E-04   -0.11246E+02
  2077    0.21303E+03    0.42670E+01    0.11344E-04   -0.11057E+02
  2078    0.21265E+03    0.42379E+01    0.11324E-04   -0.10866E+02
  2079    0.21225E+03    0.42098E+01    0.11304E-04   -0.10676E+02
  2080    0.21186E+03    0.41826E+01    0.11284E-04   -0.10485E+02
  2081    0.21145E+03    0.41565E+01    0.11263E-04   -0.10295E+02
  2082    0.21103E+03    0.41313E+01    0.11244E-04   -0.10104E+02
  2083    0.21061E+03    0.41071E+01    0.11224E-04   -0.99148E+01
  2084    0.21016E+03    0.40839E+01    0.11204E-04   -0.97248E+01
  2085    0.20972E+03    0.40617E+01    0.11184E-04   -0.95346E+01
  2086    0.20925E+03    0.40404E+01    0.11164E-04   -0.93449E+01
  2087    0.20878E+03    0.40202E+01    0.11144E-04   -0.91564E+01
  2088    0.20830E+03    0.40009E+01    0.11125E-04   -0.89684E+01
  2089    0.20781E+03    0.39826E+01    0.11105E-04   -0.87801E+01
  2090    0.20730E+03    0.39653E+01    0.11085E-04   -0.85931E+01
  2091    0.20680E+03    0.39490E+01    0.11066E-04   -0.84066E+01
  2092    0.20628E+03    0.39336E+01    0.11046E-04   -0.82213E+01
  2093    0.20574E+03    0.39192E+01    0.11027E-04   -0.80349E+01
  2094    0.20520E+03    0.39058E+01    0.11007E-04   -0.78506E+01
  2095    0.20465E+03    0.38933E+01    0.10988E-04   -0.76675E+01
  2096    0.20409E+03    0.38819E+01    0.10969E-04   -0.74857E+01
  2097    0.20352E+03    0.38713E+01    0.10949E-04   -0.73044E+01
  2098    0.20294E+03    0.38618E+01    0.10930E-04   -0.71246E+01
  2099    0.20236E+03    0.38531E+01    0.10911E-04   -0.69449E+01
  2100    0.20176E+03    0.38456E+01    0.10892E-04   -0.67675E+01
  2101    0.20115E+03    0.38388E+01    0.10873E-04   -0.65909E+01
  2102    0.20054E+03    0.38330E+01    0.10854E-04   -0.64156E+01
  2103    0.19991E+03    0.38281E+01    0.10835E-04   -0.62417E+01
  2104    0.19929E+03    0.38242E+01    0.10816E-04   -0.60692E+01
  2105    0.19864E+03    0.38211E+01    0.10797E-04   -0.58981E+01
  2106    0.19799E+03    0.38190E+01    0.10778E-04   -0.57286E+01
  2107    0.19733E+03    0.38177E+01    0.10760E-04   -0.55607E+01
  2108    0.19666E+03    0.38174E+01    0.10741E-04   -0.53944E+01
  2109    0.19600E+03    0.38179E+01    0.10722E-04   -0.52297E+01
  2110    0.19532E+03    0.38193E+01    0.10704E-04   -0.50668E+01
  2111    0.19463E+03    0.38215E+01    0.10685E-04   -0.49057E+01
  2112    0.19393E+03    0.38247E+01    0.10667E-04   -0.47463E+01
  2113    0.19323E+03    0.38285E+01    0.10648E-04   -0.45890E+01
  2114    0.19253E+03    0.38332E+01    0.10630E-04   -0.44335E+01
  2115    0.19181E+03    0.38388E+01    0.10611E-04   -0.42799E+01
  2116    0.19109E+03    0.38454E+01    0.10593E-04   -0.41283E+01
  2117    0.19036E+03    0.38529E+01    0.10575E-04   -0.39790E+01
  2118    0.18963E+03    0.38609E+01    0.10557E-04   -0.38316E+01
  2119    0.18889E+03    0.38698E+01    0.10538E-04   -0.36864E+01
  2120    0.18814E+03    0.38793E+01    0.10520E-04   -0.35433E+01
  2121    0.18738E+03    0.38898E+01    0.10502E-04   -0.34026E+01
  2122    0.18662E+03    0.39009E+01    0.10484E-04   -0.32640E+01
  2123    0.18586E+03    0.39127E+01    0.10466E-04   -0.31278E+01
  2124    0.18510E+03    0.39253E+01    0.10448E-04   -0.29938E+01
  2125    0.18432E+03    0.39387E+01    0.10430E-04   -0.28622E+01
  2126    0.18355E+03    0.39525E+01    0.10412E-04   -0.27330E+01
  2127    0.18276E+03    0.39673E+01    0.10394E-04   -0.26063E+01
  2128    0.18198E+03    0.39826E+01    0.10377E-04   -0.24820E+01
  2129    0.18119E+03    0.39985E+01    0.10359E-04   -0.23601E+01
  2130    0.18039E+03    0.40152E+01    0.10341E-04   -0.22408E+01
  2131    0.17959E+03    0.40326E+01    0.10323E-04   -0.21241E+01
  2132    0.17879E+03    0.40505E+01    0.10306E-04   -0.20098E+01
  2133    0.17799E+03    0.40690E+01    0.10288E-04   -0.18982E+01
  2134    0.17718E+03    0.40882E+01    0.10270E-04   -0.17893E+01
  2135    0.17636E+03    0.41079E+01    0.10253E-04   -0.16828E+01
  2136    0.17555E+03    0.41281E+01    0.10235E-04   -0.15792E+01
  2137    0.17473E+03    0.41490E+01    0.10218E-04   -0.14782E+01
  2138    0.17391E+03    0.41703E+01    0.10200E-04   -0.13799E+01
  2139    0.17309E+03    0.41922E+01    0.10183E-04   -0.12843E+01
  2140    0.17226E+03    0.42146E+01    0.10166E-04   -0.11914E+01
  2141    0.17144E+03    0.42374E+01    0.10148E-04   -0.11014E+01
  2142    0.17061E+03    0.42607E+01    0.10131E-04   -0.10140E+01
  2143    0.16977E+03    0.42845E+01    0.10114E-04   -0.92955E+00
  2144    0.16893E+03    0.43087E+01    0.10097E-04   -0.84770E+00
  2145    0.16810E+03    0.43334E+01    0.10079E-04   -0.76887E+00
  2146    0.16726E+03    0.43585E+01    0.10062E-04   -0.69270E+00
  2147    0.16642E+03    0.43839E+01    0.10045E-04   -0.61941E+00
  2148    0.16559E+03    0.44099E+01    0.10028E-04   -0.54897E+00
  2149    0.16476E+03    0.44362E+01    0.10011E-04   -0.48133E+00
  2150    0.16392E+03    0.44627E+01    0.99939E-05   -0.41655E+00
  2151    0.16308E+03    0.44897E+01    0.99768E-05   -0.35462E+00
  2152    0.16224E+03    0.45169E+01    0.99599E-05   -0.29552E+00
  2153    0.16140E+03    0.45445E+01    0.99429E-05   -0.23930E+00
  2154    0.16056E+03    0.45723E+01    0.99260E-05   -0.18594E+00
  2155    0.15973E+03    0.46004E+01    0.99091E-05   -0.13542E+00
  2156    0.15890E+03    0.46287E+01    0.98922E-05   -0.87745E-01
  2157    0.15806E+03    0.46573E+01    0.98754E-05   -0.42928E-01
  2158    0.15724E+03    0.46862E+01    0.98585E-05   -0.95282E-03
  2159    0.15640E+03    0.47152E+01    0.98418E-05    0.38185E-01
  2160    0.15557E+03    0.47444E+01    0.98250E-05    0.74487E-01
  2161    0.15474E+03    0.47737E+01    0.98083E-05    0.10796E+00
  2162    0.15391E+03    0.48033E+01    0.97916E-05    0.13861E+00
  2163    0.15309E+03    0.48329E+01    0.97749E-05    0.16645E+00
  2164    0.15226E+03    0.48627E+01    0.97582E-05    0.19148E+00
  2165    0.15144E+03    0.48927E+01    0.97416E-05    0.21371E+00
  2166    0.15063E+03    0.49226E+01    0.97250E-05    0.23314E+00
  2167    0.14981E+03    0.49526E+01    0.97085E-05    0.24980E+00
  2168    0.14900E+03    0.49828E+01    0.96919E-05    0.26368E+00
  2169    0.14820E+03    0.50129E+01    0.96754E-05    0.27482E+00
  2170    0.14740E+03    0.50431E+01    0.96589E-05    0.28324E+00
  2171    0.14659E+03    0.50732E+01    0.96425E-05    0.28894E+00
  2172    0.14579E+03    0.51034E+01    0.96260E-05    0.29194E+00
  2173    0.14500E+03    0.51335E+01    0.96096E-05    0.29227E+00
  2174    0.14421E+03    0.51637E+01    0.95932E-05    0.28995E+00
  2175    0.14342E+03    0.51937E+01    0.95769E-05    0.28498E+00
  2176    0.14264E+03    0.52235E+01    0.95606E-05    0.27740E+00
  2177    0.14188E+03    0.52535E+01    0.95443E-05    0.26723E+00
  2178    0.14111E+03    0.52832E+01    0.95280E-05    0.25449E+00
  2179    0.14034E+03    0.53128E+01    0.95117E-05    0.23919E+00
  2180    0.13958E+03    0.53423E+01    0.94955E-05    0.22137E+00
  2181    0.13882E+03    0.53717E+01    0.94793E-05    0.20103E+00
  2182    0.13807E+03    0.54009E+01    0.94631E-05    0.17821E+00
  2183    0.13732E+03    0.54299E+01    0.94470E-05    0.15297E+00
  2184    0.13657E+03    0.54587E+01    0.94308E-05    0.12529E+00
  2185    0.13583E+03    0.54873E+01    0.94147E-05    0.95219E-01
  2186    0.13510E+03    0.55157E+01    0.93986E-05    0.62800E-01
  2187    0.13439E+03    0.55439E+01    0.93826E-05    0.28046E-01
  2188    0.13366E+03    0.55718E+01    0.93665E-05   -0.89956E-02
  2189    0.13295E+03    0.55995E+01    0.93505E-05   -0.48306E-01
  2190    0.13226E+03    0.56268E+01    0.93345E-05   -0.89846E-01
  2191    0.13155E+03    0.56540E+01    0.93186E-05   -0.13360E+00
  2192    0.13086E+03    0.56806E+01    0.93026E-05   -0.17952E+00
  2193    0.13017E+03    0.57071E+01    0.92867E-05   -0.22759E+00
  2194    0.12949E+03    0.57333E+01    0.92708E-05   -0.27777E+00
  2195    0.12882E+03    0.57591E+01    0.92549E-05   -0.33008E+00
  2196    0.12815E+03    0.57845E+01    0.92391E-05   -0.38438E+00
  2197    0.12750E+03    0.58096E+01    0.92232E-05   -0.44065E+00
  2198    0.12684E+03    0.58343E+01    0.92074E-05   -0.49889E+00
  2199    0.12619E+03    0.58586E+01    0.91917E-05   -0.55911E+00
  2200    0.12556E+03    0.58825E+01    0.91759E-05   -0.62123E+00
  2201    0.12493E+03    0.59061E+01    0.91601E-05   -0.68512E+00
  2202    0.12430E+03    0.59292E+01    0.91444E-05   -0.75107E+00
  2203    0.12369E+03    0.59519E+01    0.91287E-05   -0.81850E+00
  2204    0.12307E+03    0.59742E+01    0.91130E-05   -0.88776E+00
  2205    0.12248E+03    0.59959E+01    0.90974E-05   -0.95864E+00
  2206    0.12189E+03    0.60172E+01    0.90818E-05   -0.10312E+01
  2207    0.12130E+03    0.60381E+01    0.90661E-05   -0.11053E+01
  2208    0.12073E+03    0.60585E+01    0.90506E-05   -0.11808E+01
  2209    0.12015E+03    0.60784E+01    0.90350E-05   -0.12579E+01
  2210    0.11960E+03    0.60977E+01    0.90195E-05   -0.13366E+01
  2211    0.11904E+03    0.61167E+01    0.90039E-05   -0.14167E+01
  2212    0.11850E+03    0.61349E+01    0.89884E-05   -0.14982E+01
  2213    0.11796E+03    0.61528E+01    0.89730E-05   -0.15810E+01
  2214    0.11743E+03    0.61701E+01    0.89575E-05   -0.16649E+01
  2215    0.11691E+03    0.61869E+01    0.89421E-05   -0.17503E+01
  2216    0.11639E+03    0.62030E+01    0.89267E-05   -0.18367E+01
  2217    0.11589E+03    0.62186E+01    0.89114E-05   -0.19243E+01
  2218    0.11539E+03    0.62336E+01    0.88960E-05   -0.20131E+01
  2219    0.11491E+03    0.62481E+01    0.88807E-05   -0.21029E+01
  2220    0.11443E+03    0.62620E+01    0.88654E-05   -0.21938E+01
  2221    0.11394E+03    0.62753E+01    0.88501E-05   -0.22857E+01
  2222    0.11349E+03    0.62880E+01    0.88349E-05   -0.23783E+01
  2223    0.11303E+03    0.63001E+01    0.88197E-05   -0.24719E+01
  2224    0.11258E+03    0.63116E+01    0.88045E-05   -0.25663E+01
  2225    0.11214E+03    0.63226E+01    0.87893E-05   -0.26614E+01
  2226    0.11171E+03    0.63328E+01    0.87742E-05   -0.27573E+01
  2227    0.11129E+03    0.63424E+01    0.87591E-05   -0.28539E+01
  2228    0.11087E+03    0.63514E+01    0.87440E-05   -0.29512E+01
  2229    0.11047E+03    0.63597E+01    0.87290E-05   -0.30489E+01
  2230    0.11007E+03    0.63675E+01    0.87140E-05   -0.31474E+01
  2231    0.10968E+03    0.63745E+01    0.86990E-05   -0.32462E+01
  2232    0.10930E+03    0.63810E+01    0.86840E-05   -0.33456E+01
  2233    0.10892E+03    0.63868E+01    0.86691E-05   -0.34453E+01
  2234    0.10857E+03    0.63919E+01    0.86542E-05   -0.35454E+01
  2235    0.10822E+03    0.63965E+01    0.86393E-05   -0.36458E+01
  2236    0.10788E+03    0.64004E+01    0.86244E-05   -0.37465E+01
  2237    0.10753E+03    0.64035E+01    0.86096E-05   -0.38474E+01
  2238    0.10720E+03    0.64060E+01    0.85948E-05   -0.39488E+01
  2239    0.10688E+03    0.64080E+01    0.85801E-05   -0.40500E+01
  2240    0.10655E+03    0.64092E+01    0.85654E-05   -0.41512E+01
  2241    0.10624E+03    0.64097E+01    0.85507E-05   -0.42527E+01
  2242    0.10595E+03    0.64096E+01    0.85360E-05   -0.43541E+01
  2243    0.10568E+03    0.64088E+01    0.85214E-05   -0.44553E+01
  2244    0.10540E+03    0.64074E+01    0.85068E-05   -0.45566E+01
  2245    0.10512E+03    0.64053E+01    0.84922E-05   -0.46577E+01
  2246    0.10486E+03    0.64025E+01    0.84777E-05   -0.47588E+01
  2247    0.10460E+03    0.63991E+01    0.84632E-05   -0.48597E+01
  2248    0.10435E+03    0.63950E+01    0.84487E-05   -0.49603E+01
  2249    0.10410E+03    0.63903E+01    0.84342E-05   -0.50605E+01
  2250    0.10387E+03    0.63848E+01    0.84198E-05   -0.51605E+01
  2251    0.10364E+03    0.63788E+01    0.84055E-05   -0.52601E+01
  2252    0.10342E+03    0.63720E+01    0.83911E-05   -0.53593E+01
  2253    0.10322E+03    0.63647E+01    0.83768E-05   -0.54581E+01
  2254    0.10302E+03    0.63566E+01    0.83625E-05   -0.55564E+01
  2255    0.10282E+03    0.63480E+01    0.83483E-05   -0.56541E+01
  2256    0.10263E+03    0.63387E+01    0.83341E-05   -0.57513E+01
  2257    0.10245E+03    0.63287E+01    0.83199E-05   -0.58479E+01
  2258    0.10227E+03    0.63181E+01    0.83058E-05   -0.59437E+01
  2259    0.10211E+03    0.63068E+01    0.82916E-05   -0.60392E+01
  2260    0.10195E+03    0.62950E+01    0.82776E-05   -0.61337E+01
  2261    0.10179E+03    0.62824E+01    0.82635E-05   -0.62274E+01
  2262    0.10165E+03    0.62693E+01    0.82495E-05   -0.63203E+01
  2263    0.10151E+03    0.62556E+01    0.82355E-05   -0.64124E+01
  2264    0.10137E+03    0.62412E+01    0.82215E-05   -0.65033E+01
  2265    0.10123E+03    0.62263E+01    0.82076E-05   -0.65935E+01
  2266    0.10111E+03    0.62107E+01    0.81937E-05   -0.66827E+01
  2267    0.10100E+03    0.61946E+01    0.81798E-05   -0.67706E+01
  2268    0.10090E+03    0.61778E+01    0.81660E-05   -0.68581E+01
  2269    0.10079E+03    0.61604E+01    0.81522E-05   -0.69448E+01
  2270    0.10069E+03    0.61426E+01    0.81384E-05   -0.70302E+01
  2271    0.10061E+03    0.61241E+01    0.81247E-05   -0.71142E+01
  2272    0.10052E+03    0.61051E+01    0.81110E-05   -0.71969E+01
  2273    0.10044E+03    0.60853E+01    0.80973E-05   -0.72782E+01
  2274    0.10037E+03    0.60651E+01    0.80836E-05   -0.73589E+01
  2275    0.10030E+03    0.60444E+01    0.80700E-05   -0.74383E+01
  2276    0.10024E+03    0.60232E+01    0.80564E-05   -0.75155E+01
  2277    0.10019E+03    0.60013E+01    0.80428E-05   -0.75921E+01
  2278    0.10013E+03    0.59791E+01    0.80293E-05   -0.76682E+01
  2279    0.10009E+03    0.59562E+01    0.80158E-05   -0.77421E+01
  2280    0.10004E+03    0.59329E+01    0.80023E-05   -0.78153E+01
  2281    0.10001E+03    0.59089E+01    0.79888E-05   -0.78865E+01
  2282    0.99974E+02    0.58846E+01    0.79754E-05   -0.79563E+01
  2283    0.99939E+02    0.58597E+01    0.79620E-05   -0.80247E+01
  2284    0.99919E+02    0.58345E+01    0.79486E-05   -0.80910E+01
  2285    0.99900E+02    0.58088E+01    0.79353E-05   -0.81566E+01
  2286    0.99866E+02    0.57825E+01    0.79220E-05   -0.82209E+01
  2287    0.99840E+02    0.57558E+01    0.79087E-05   -0.82830E+01
  2288    0.99845E+02    0.57287E+01    0.78955E-05   -0.83438E+01
  2289    0.99835E+02    0.57012E+01    0.78822E-05   -0.84031E+01
  2290    0.99833E+02    0.56731E+01    0.78690E-05   -0.84603E+01
  2291    0.99846E+02    0.56447E+01    0.78558E-05   -0.85169E+01
  2292    0.99875E+02    0.56159E+01    0.78427E-05   -0.85713E+01
  2293    0.99881E+02    0.55867E+01    0.78296E-05   -0.86244E+01
  2294    0.99896E+02    0.55571E+01    0.78165E-05   -0.86752E+01
  2295    0.99919E+02    0.55270E+01    0.78034E-05   -0.87247E+01
  2296    0.99927E+02    0.54968E+01    0.77904E-05   -0.87720E+01
  2297    0.99958E+02    0.54661E+01    0.77773E-05   -0.88187E+01
  2298    0.99990E+02    0.54351E+01    0.77643E-05   -0.88632E+01
  2299    0.10001E+03    0.54038E+01    0.77514E-05   -0.89056E+01
  2300    0.10006E+03    0.53720E+01    0.77384E-05   -0.89465E+01
  2301    0.10007E+03    0.53400E+01    0.77255E-05   -0.89860E+01
  2302    0.10011E+03    0.53077E+01    0.77126E-05   -0.90241E+01
  2303    0.10016E+03    0.52750E+01    0.76998E-05   -0.90593E+01
  2304    0.10019E+03    0.52422E+01    0.76869E-05   -0.90930E+01
  2305    0.10023E+03    0.52090E+01    0.76741E-05   -0.91253E+01
  2306    0.10028E+03    0.51755E+01    0.76613E-05   -0.91555E+01
  2307    0.10030E+03    0.51419E+01    0.76486E-05   -0.91849E+01
  2308    0.10035E+03    0.51080E+01    0.76358E-05   -0.92114E+01
  2309    0.10042E+03    0.50738E+01    0.76231E-05   -0.92365E+01
  2310    0.10047E+03    0.50395E+01    0.76104E-05   -0.92594E+01
  2311    0.10052E+03    0.50048E+01    0.75977E-05   -0.92808E+01
  2312    0.10057E+03    0.49700E+01    0.75851E-05   -0.93008E+01
  2313    0.10062E+03    0.49351E+01    0.75725E-05   -0.93186E+01
  2314    0.10068E+03    0.49000E+01    0.75599E-05   -0.93342E+01
  2315    0.10073E+03    0.48647E+01    0.75473E-05   -0.93483E+01
  2316    0.10078E+03    0.48293E+01    0.75347E-05   -0.93609E+01
  2317    0.10084E+03    0.47938E+01    0.75222E-05   -0.93714E+01
  2318    0.10089E+03    0.47581E+01    0.75097E-05   -0.93811E+01
  2319    0.10094E+03    0.47223E+01    0.74972E-05   -0.93886E+01
  2320    0.10100E+03    0.46864E+01    0.74848E-05   -0.93938E+01
  2321    0.10107E+03    0.46504E+01    0.74723E-05   -0.93969E+01
  2322    0.10112E+03    0.46144E+01    0.74599E-05   -0.93985E+01
  2323    0.10116E+03    0.45782E+01    0.74475E-05   -0.93985E+01
  2324    0.10122E+03    0.45421E+01    0.74351E-05   -0.93971E+01
  2325    0.10128E+03    0.45058E+01    0.74228E-05   -0.93935E+01
  2326    0.10133E+03    0.44696E+01    0.74105E-05   -0.93891E+01
  2327    0.10139E+03    0.44332E+01    0.73981E-05   -0.93817E+01
  2328    0.10145E+03    0.43969E+01    0.73859E-05   -0.93728E+01
  2329    0.10151E+03    0.43606E+01    0.73736E-05   -0.93624E+01
  2330    0.10156E+03    0.43242E+01    0.73613E-05   -0.93505E+01
  2331    0.10160E+03    0.42880E+01    0.73491E-05   -0.93364E+01
  2332    0.10165E+03    0.42518E+01    0.73369E-05   -0.93215E+01
  2333    0.10170E+03    0.42156E+01    0.73247E-05   -0.93043E+01
  2334    0.10172E+03    0.41793E+01    0.73126E-05   -0.92856E+01
  2335    0.10177E+03    0.41432E+01    0.73004E-05   -0.92654E+01
  2336    0.10181E+03    0.41071E+01    0.72883E-05   -0.92436E+01
  2337    0.10184E+03    0.40712E+01    0.72762E-05   -0.92189E+01
  2338    0.10188E+03    0.40354E+01    0.72641E-05   -0.91940E+01
  2339    0.10191E+03    0.39995E+01    0.72520E-05   -0.91670E+01
  2340    0.10194E+03    0.39638E+01    0.72400E-05   -0.91368E+01
  2341    0.10199E+03    0.39283E+01    0.72280E-05   -0.91089E+01
  2342    0.10201E+03    0.38929E+01    0.72159E-05   -0.90772E+01
  2343    0.10203E+03    0.38576E+01    0.72040E-05   -0.90439E+01
  2344    0.10206E+03    0.38225E+01    0.71920E-05   -0.90091E+01
  2345    0.10208E+03    0.37876E+01    0.71800E-05   -0.89735E+01
  2346    0.10210E+03    0.37528E+01    0.71681E-05   -0.89363E+01
  2347    0.10213E+03    0.37182E+01    0.71562E-05   -0.88968E+01
  2348    0.10214E+03    0.36839E+01    0.71443E-05   -0.88573E+01
  2349    0.10217E+03    0.36496E+01    0.71324E-05   -0.88154E+01
  2350    0.10216E+03    0.36156E+01    0.71205E-05   -0.87727E+01
  2351    0.10216E+03    0.35818E+01    0.71087E-05   -0.87277E+01
  2352    0.10216E+03    0.35483E+01    0.70968E-05   -0.86811E+01
  2353    0.10216E+03    0.35149E+01    0.70850E-05   -0.86344E+01
  2354    0.10216E+03    0.34819E+01    0.70732E-05   -0.85862E+01
  2355    0.10215E+03    0.34490E+01    0.70614E-05   -0.85371E+01
  2356    0.10215E+03    0.34165E+01    0.70497E-05   -0.84857E+01
  2357    0.10213E+03    0.33842E+01    0.70379E-05   -0.84335E+01
  2358    0.10211E+03    0.33520E+01    0.70262E-05   -0.83812E+01
  2359    0.10209E+03    0.33202E+01    0.70145E-05   -0.83265E+01
  2360    0.10207E+03    0.32888E+01    0.70028E-05   -0.82710E+01
  2361    0.10204E+03    0.32577E+01    0.69912E-05   -0.82147E+01
  2362    0.10201E+03    0.32268E+01    0.69795E-05   -0.81568E+01
  2363    0.10198E+03    0.31962E+01    0.69679E-05   -0.80980E+01
  2364    0.10194E+03    0.31660E+01    0.69563E-05   -0.80384E+01
  2365    0.10190E+03    0.31362E+01    0.69447E-05   -0.79780E+01
  2366    0.10185E+03    0.31066E+01    0.69331E-05   -0.79160E+01
  2367    0.10181E+03    0.30773E+01    0.69215E-05   -0.78531E+01
  2368    0.10176E+03    0.30484E+01    0.69100E-05   -0.77894E+01
  2369    0.10170E+03    0.30200E+01    0.68984E-05   -0.77256E+01
  2370    0.10163E+03    0.29918E+01    0.68869E-05   -0.76609E+01
  2371    0.10158E+03    0.29640E+01    0.68755E-05   -0.75939E+01
  2372    0.10151E+03    0.29366E+01    0.68640E-05   -0.75268E+01
  2373    0.10143E+03    0.29096E+01    0.68525E-05   -0.74596E+01
  2374    0.10136E+03    0.28830E+01    0.68411E-05   -0.73903E+01
