#    L    TT             EE             BB             TE          
  2061    0.16509E-04    0.14717E-06    0.11672E-06    0.87189E-06
  2062    0.16475E-04    0.14689E-06    0.11651E-06    0.87065E-06
  2063    0.16441E-04    0.14660E-06    0.11630E-06    0.86940E-06
  2064    0.16407E-04    0.14631E-06    0.11610E-06    0.86814E-06
  2065    0.16373E-04    0.14602E-06    0.11589E-06    0.86688E-06
  2066    0.16339E-04    0.14572E-06    0.11568E-06    0.86561E-06
  2067    0.16304E-04    0.14543E-06    0.11548E-06    0.86434E-06
  2068    0.16270E-04    0.14513E-06    0.11527E-06    0.86307E-06
  2069    0.16236E-04    0.14483E-06    0.11507E-06    0.86179E-06
  2070    0.16201E-04    0.14453E-06    0.11486E-06    0.86050E-06
  2071    0.16167E-04    0.14423E-06    0.11466E-06    0.85920E-06
  2072    0.16132E-04    0.14392E-06    0.11445E-06    0.85790E-06
  2073    0.16097E-04    0.14362E-06    0.11425E-06    0.85660E-06
  2074    0.16063E-04    0.14331E-06    0.11405E-06    0.85529E-06
  2075    0.16028E-04    0.14300E-06    0.11384E-06    0.85397E-06
  2076    0.15993E-04    0.14270E-06    0.11364E-06    0.85264E-06
  2077    0.15958E-04    0.14239E-06    0.11344E-06    0.85131E-06
  2078    0.15923E-04    0.14207E-06    0.11324E-06    0.84997E-06
  2079    0.15888E-04    0.14176E-06    0.11304E-06    0.84862E-06
  2080    0.15853E-04    0.14145E-06    0.11284E-06    0.84727E-06
  2081    0.15818E-04    0.14114E-06    0.11263E-06    0.84590E-06
  2082    0.15783E-04    0.14082E-06    0.11244E-06    0.84453E-06
  2083    0.15748E-04    0.14051E-06    0.11224E-06    0.84315E-06
  2084    0.15712E-04    0.14019E-06    0.11204E-06    0.84177E-06
  2085    0.15677E-04    0.13988E-06    0.11184E-06    0.84037E-06
  2086    0.15641E-04    0.13956E-06    0.11164E-06    0.83897E-06
  2087    0.15605E-04    0.13925E-06    0.11144E-06    0.83756E-06
  2088    0.15569E-04    0.13893E-06    0.11125E-06    0.83614E-06
  2089    0.15534E-04    0.13861E-06    0.11105E-06    0.83471E-06
  2090    0.15498E-04    0.13830E-06    0.11085E-06    0.83327E-06
  2091    0.15462E-04    0.13798E-06    0.11066E-06    0.83182E-06
  2092    0.15425E-04    0.13767E-06    0.11046E-06    0.83036E-06
  2093    0.15389E-04    0.13735E-06    0.11027E-06    0.82889E-06
  2094    0.15353E-04    0.13704E-06    0.11007E-06    0.82742E-06
  2095    0.15316E-04    0.13672E-06    0.10988E-06    0.82593E-06
  2096    0.15280E-04    0.13641E-06    0.10969E-06    0.82443E-06
  2097    0.15243E-04    0.13610E-06    0.10949E-06    0.82292E-06
  2098    0.15206E-04    0.13578E-06    0.10930E-06    0.82140E-06
  2099    0.15169E-04    0.13547E-06    0.10911E-06    0.81987E-06
  2100    0.15132E-04    0.13516E-06    0.10892E-06    0.81833E-06
  2101    0.15095E-04    0.13485E-06    0.10873E-06    0.81678E-06
  2102    0.15057E-04    0.13454E-06    0.10854E-06    0.81522E-06
  2103    0.15020E-04    0.13423E-06    0.10835E-06    0.81365E-06
  2104    0.14982E-04    0.13393E-06    0.10816E-06    0.81206E-06
  2105    0.14945E-04    0.13362E-06    0.10797E-06    0.81047E-06
  2106    0.14907E-04    0.13332E-06    0.10778E-06    0.80887E-06
  2107    0.14869E-04    0.13302E-06    0.10760E-06    0.80726E-06
  2108    0.14831E-04    0.13271E-06    0.10741E-06    0.80565E-06
  2109    0.14793E-04    0.13241E-06    0.10722E-06    0.80402E-06
  2110    0.14755E-04    0.13211E-06    0.10704E-06    0.80239E-06
  2111    0.14716E-04    0.13182E-06    0.10685E-06    0.80076E-06
  2112    0.14678E-04    0.13152E-06    0.10667E-06    0.79911E-06
  2113    0.14639E-04    0.13122E-06    0.10648E-06    0.79747E-06
  2114    0.14601E-04    0.13093E-06    0.10630E-06    0.79581E-06
  2115    0.14562E-04    0.13064E-06    0.10611E-06    0.79416E-06
  2116    0.14523E-04    0.13035E-06    0.10593E-06    0.79250E-06
  2117    0.14484E-04    0.13006E-06    0.10575E-06    0.79083E-06
  2118    0.14445E-04    0.12977E-06    0.10557E-06    0.78916E-06
  2119    0.14406E-04    0.12948E-06    0.10538E-06    0.78749E-06
  2120    0.14367E-04    0.12920E-06    0.10520E-06    0.78582E-06
  2121    0.14327E-04    0.12892E-06    0.10502E-06    0.78415E-06
  2122    0.14288E-04    0.12863E-06    0.10484E-06    0.78247E-06
  2123    0.14249E-04    0.12835E-06    0.10466E-06    0.78080E-06
  2124    0.14209E-04    0.12808E-06    0.10448E-06    0.77912E-06
  2125    0.14169E-04    0.12780E-06    0.10430E-06    0.77745E-06
  2126    0.14130E-04    0.12753E-06    0.10412E-06    0.77577E-06
  2127    0.14090E-04    0.12725E-06    0.10394E-06    0.77410E-06
  2128    0.14050E-04    0.12698E-06    0.10377E-06    0.77243E-06
  2129    0.14010E-04    0.12672E-06    0.10359E-06    0.77076E-06
  2130    0.13970E-04    0.12645E-06    0.10341E-06    0.76909E-06
  2131    0.13930E-04    0.12618E-06    0.10323E-06    0.76743E-06
  2132    0.13890E-04    0.12592E-06    0.10306E-06    0.76577E-06
  2133    0.13850E-04    0.12566E-06    0.10288E-06    0.76412E-06
  2134    0.13810E-04    0.12540E-06    0.10270E-06    0.76246E-06
  2135    0.13769E-04    0.12515E-06    0.10253E-06    0.76082E-06
  2136    0.13729E-04    0.12489E-06    0.10235E-06    0.75918E-06
  2137    0.13689E-04    0.12464E-06    0.10218E-06    0.75755E-06
  2138    0.13648E-04    0.12439E-06    0.10200E-06    0.75592E-06
  2139    0.13608E-04    0.12415E-06    0.10183E-06    0.75430E-06
  2140    0.13567E-04    0.12390E-06    0.10166E-06    0.75268E-06
  2141    0.13526E-04    0.12366E-06    0.10148E-06    0.75108E-06
  2142    0.13486E-04    0.12342E-06    0.10131E-06    0.74948E-06
  2143    0.13445E-04    0.12318E-06    0.10114E-06    0.74790E-06
  2144    0.13404E-04    0.12295E-06    0.10097E-06    0.74632E-06
  2145    0.13364E-04    0.12271E-06    0.10079E-06    0.74475E-06
  2146    0.13323E-04    0.12248E-06    0.10062E-06    0.74319E-06
  2147    0.13282E-04    0.12225E-06    0.10045E-06    0.74164E-06
  2148    0.13241E-04    0.12203E-06    0.10028E-06    0.74011E-06
  2149    0.13200E-04    0.12181E-06    0.10011E-06    0.73858E-06
  2150    0.13159E-04    0.12159E-06    0.99939E-07    0.73707E-06
  2151    0.13118E-04    0.12137E-06    0.99768E-07    0.73557E-06
  2152    0.13077E-04    0.12115E-06    0.99599E-07    0.73409E-06
  2153    0.13036E-04    0.12094E-06    0.99429E-07    0.73261E-06
  2154    0.12995E-04    0.12073E-06    0.99260E-07    0.73115E-06
  2155    0.12954E-04    0.12053E-06    0.99091E-07    0.72970E-06
  2156    0.12913E-04    0.12032E-06    0.98922E-07    0.72826E-06
  2157    0.12872E-04    0.12012E-06    0.98754E-07    0.72684E-06
  2158    0.12830E-04    0.11992E-06    0.98585E-07    0.72542E-06
  2159    0.12789E-04    0.11972E-06    0.98418E-07    0.72402E-06
  2160    0.12748E-04    0.11952E-06    0.98250E-07    0.72263E-06
  2161    0.12707E-04    0.11933E-06    0.98083E-07    0.72125E-06
  2162    0.12666E-04    0.11914E-06    0.97916E-07    0.71988E-06
  2163    0.12625E-04    0.11895E-06    0.97749E-07    0.71852E-06
  2164    0.12584E-04    0.11876E-06    0.97582E-07    0.71717E-06
  2165    0.12543E-04    0.11857E-06    0.97416E-07    0.71583E-06
  2166    0.12501E-04    0.11838E-06    0.97250E-07    0.71450E-06
  2167    0.12460E-04    0.11820E-06    0.97085E-07    0.71318E-06
  2168    0.12419E-04    0.11802E-06    0.96919E-07    0.71188E-06
  2169    0.12378E-04    0.11783E-06    0.96754E-07    0.71058E-06
  2170    0.12337E-04    0.11765E-06    0.96589E-07    0.70929E-06
  2171    0.12296E-04    0.11747E-06    0.96425E-07    0.70801E-06
  2172    0.12255E-04    0.11730E-06    0.96260E-07    0.70674E-06
  2173    0.12214E-04    0.11712E-06    0.96096E-07    0.70548E-06
  2174    0.12174E-04    0.11694E-06    0.95932E-07    0.70423E-06
  2175    0.12133E-04    0.11677E-06    0.95769E-07    0.70298E-06
  2176    0.12092E-04    0.11659E-06    0.95606E-07    0.70175E-06
  2177    0.12051E-04    0.11642E-06    0.95443E-07    0.70052E-06
  2178    0.12010E-04    0.11625E-06    0.95280E-07    0.69930E-06
  2179    0.11970E-04    0.11607E-06    0.95117E-07    0.69809E-06
  2180    0.11929E-04    0.11590E-06    0.94955E-07    0.69689E-06
  2181    0.11889E-04    0.11573E-06    0.94793E-07    0.69570E-06
  2182    0.11848E-04    0.11556E-06    0.94631E-07    0.69451E-06
  2183    0.11808E-04    0.11539E-06    0.94470E-07    0.69333E-06
  2184    0.11767E-04    0.11522E-06    0.94308E-07    0.69216E-06
  2185    0.11727E-04    0.11504E-06    0.94147E-07    0.69099E-06
  2186    0.11687E-04    0.11487E-06    0.93986E-07    0.68984E-06
  2187    0.11647E-04    0.11470E-06    0.93826E-07    0.68868E-06
  2188    0.11607E-04    0.11453E-06    0.93665E-07    0.68754E-06
  2189    0.11567E-04    0.11436E-06    0.93505E-07    0.68640E-06
  2190    0.11527E-04    0.11419E-06    0.93345E-07    0.68527E-06
  2191    0.11487E-04    0.11402E-06    0.93186E-07    0.68414E-06
  2192    0.11448E-04    0.11385E-06    0.93026E-07    0.68302E-06
  2193    0.11408E-04    0.11367E-06    0.92867E-07    0.68191E-06
  2194    0.11368E-04    0.11350E-06    0.92708E-07    0.68080E-06
  2195    0.11329E-04    0.11333E-06    0.92549E-07    0.67970E-06
  2196    0.11290E-04    0.11315E-06    0.92391E-07    0.67860E-06
  2197    0.11250E-04    0.11298E-06    0.92232E-07    0.67751E-06
  2198    0.11211E-04    0.11280E-06    0.92074E-07    0.67642E-06
  2199    0.11172E-04    0.11263E-06    0.91917E-07    0.67534E-06
  2200    0.11134E-04    0.11245E-06    0.91759E-07    0.67426E-06
  2201    0.11095E-04    0.11227E-06    0.91601E-07    0.67318E-06
  2202    0.11056E-04    0.11209E-06    0.91444E-07    0.67211E-06
  2203    0.11018E-04    0.11191E-06    0.91287E-07    0.67105E-06
  2204    0.10979E-04    0.11172E-06    0.91130E-07    0.66999E-06
  2205    0.10941E-04    0.11154E-06    0.90974E-07    0.66893E-06
  2206    0.10903E-04    0.11136E-06    0.90818E-07    0.66787E-06
  2207    0.10865E-04    0.11117E-06    0.90661E-07    0.66682E-06
  2208    0.10827E-04    0.11099E-06    0.90506E-07    0.66577E-06
  2209    0.10789E-04    0.11080E-06    0.90350E-07    0.66472E-06
  2210    0.10751E-04    0.11061E-06    0.90195E-07    0.66368E-06
  2211    0.10713E-04    0.11042E-06    0.90039E-07    0.66264E-06
  2212    0.10676E-04    0.11023E-06    0.89884E-07    0.66160E-06
  2213    0.10639E-04    0.11004E-06    0.89730E-07    0.66056E-06
  2214    0.10601E-04    0.10985E-06    0.89575E-07    0.65953E-06
  2215    0.10564E-04    0.10966E-06    0.89421E-07    0.65849E-06
  2216    0.10527E-04    0.10947E-06    0.89267E-07    0.65746E-06
  2217    0.10490E-04    0.10927E-06    0.89114E-07    0.65642E-06
  2218    0.10453E-04    0.10908E-06    0.88960E-07    0.65539E-06
  2219    0.10417E-04    0.10888E-06    0.88807E-07    0.65436E-06
  2220    0.10380E-04    0.10869E-06    0.88654E-07    0.65333E-06
  2221    0.10344E-04    0.10849E-06    0.88501E-07    0.65230E-06
  2222    0.10307E-04    0.10829E-06    0.88349E-07    0.65127E-06
  2223    0.10271E-04    0.10809E-06    0.88197E-07    0.65024E-06
  2224    0.10235E-04    0.10789E-06    0.88045E-07    0.64920E-06
  2225    0.10199E-04    0.10769E-06    0.87893E-07    0.64817E-06
  2226    0.10163E-04    0.10749E-06    0.87742E-07    0.64714E-06
  2227    0.10127E-04    0.10729E-06    0.87591E-07    0.64610E-06
  2228    0.10091E-04    0.10709E-06    0.87440E-07    0.64507E-06
  2229    0.10056E-04    0.10689E-06    0.87290E-07    0.64403E-06
  2230    0.10020E-04    0.10669E-06    0.87140E-07    0.64299E-06
  2231    0.99849E-05    0.10648E-06    0.86990E-07    0.64195E-06
  2232    0.99496E-05    0.10628E-06    0.86840E-07    0.64090E-06
  2233    0.99144E-05    0.10608E-06    0.86691E-07    0.63986E-06
  2234    0.98794E-05    0.10587E-06    0.86542E-07    0.63881E-06
  2235    0.98444E-05    0.10567E-06    0.86393E-07    0.63775E-06
  2236    0.98096E-05    0.10546E-06    0.86244E-07    0.63670E-06
  2237    0.97749E-05    0.10525E-06    0.86096E-07    0.63564E-06
  2238    0.97402E-05    0.10505E-06    0.85948E-07    0.63458E-06
  2239    0.97057E-05    0.10484E-06    0.85801E-07    0.63351E-06
  2240    0.96713E-05    0.10463E-06    0.85654E-07    0.63244E-06
  2241    0.96370E-05    0.10443E-06    0.85507E-07    0.63137E-06
  2242    0.96028E-05    0.10422E-06    0.85360E-07    0.63029E-06
  2243    0.95687E-05    0.10401E-06    0.85214E-07    0.62920E-06
  2244    0.95347E-05    0.10380E-06    0.85068E-07    0.62812E-06
  2245    0.95008E-05    0.10359E-06    0.84922E-07    0.62702E-06
  2246    0.94671E-05    0.10338E-06    0.84777E-07    0.62592E-06
  2247    0.94334E-05    0.10317E-06    0.84632E-07    0.62482E-06
  2248    0.93998E-05    0.10296E-06    0.84487E-07    0.62371E-06
  2249    0.93664E-05    0.10275E-06    0.84342E-07    0.62259E-06
  2250    0.93330E-05    0.10254E-06    0.84198E-07    0.62147E-06
  2251    0.92998E-05    0.10233E-06    0.84055E-07    0.62034E-06
  2252    0.92666E-05    0.10212E-06    0.83911E-07    0.61920E-06
  2253    0.92336E-05    0.10191E-06    0.83768E-07    0.61806E-06
  2254    0.92006E-05    0.10170E-06    0.83625E-07    0.61692E-06
  2255    0.91678E-05    0.10149E-06    0.83483E-07    0.61576E-06
  2256    0.91351E-05    0.10128E-06    0.83341E-07    0.61461E-06
  2257    0.91025E-05    0.10107E-06    0.83199E-07    0.61344E-06
  2258    0.90700E-05    0.10086E-06    0.83058E-07    0.61228E-06
  2259    0.90376E-05    0.10065E-06    0.82916E-07    0.61111E-06
  2260    0.90053E-05    0.10044E-06    0.82776E-07    0.60993E-06
  2261    0.89732E-05    0.10023E-06    0.82635E-07    0.60875E-06
  2262    0.89411E-05    0.10002E-06    0.82495E-07    0.60756E-06
  2263    0.89092E-05    0.99810E-07    0.82355E-07    0.60638E-06
  2264    0.88774E-05    0.99601E-07    0.82215E-07    0.60518E-06
  2265    0.88457E-05    0.99392E-07    0.82076E-07    0.60399E-06
  2266    0.88141E-05    0.99183E-07    0.81937E-07    0.60279E-06
  2267    0.87826E-05    0.98975E-07    0.81798E-07    0.60159E-06
  2268    0.87513E-05    0.98767E-07    0.81660E-07    0.60039E-06
  2269    0.87201E-05    0.98559E-07    0.81522E-07    0.59918E-06
  2270    0.86890E-05    0.98352E-07    0.81384E-07    0.59797E-06
  2271    0.86580E-05    0.98146E-07    0.81247E-07    0.59676E-06
  2272    0.86272E-05    0.97940E-07    0.81110E-07    0.59555E-06
  2273    0.85964E-05    0.97735E-07    0.80973E-07    0.59434E-06
  2274    0.85659E-05    0.97530E-07    0.80836E-07    0.59313E-06
  2275    0.85354E-05    0.97326E-07    0.80700E-07    0.59191E-06
  2276    0.85050E-05    0.97123E-07    0.80564E-07    0.59070E-06
  2277    0.84748E-05    0.96921E-07    0.80428E-07    0.58948E-06
  2278    0.84447E-05    0.96719E-07    0.80293E-07    0.58827E-06
  2279    0.84148E-05    0.96518E-07    0.80158E-07    0.58705E-06
  2280    0.83849E-05    0.96318E-07    0.80023E-07    0.58583E-06
  2281    0.83553E-05    0.96119E-07    0.79888E-07    0.58462E-06
  2282    0.83257E-05    0.95921E-07    0.79754E-07    0.58340E-06
  2283    0.82963E-05    0.95724E-07    0.79620E-07    0.58219E-06
  2284    0.82670E-05    0.95528E-07    0.79486E-07    0.58097E-06
  2285    0.82378E-05    0.95332E-07    0.79353E-07    0.57976E-06
  2286    0.82088E-05    0.95138E-07    0.79220E-07    0.57855E-06
  2287    0.81799E-05    0.94945E-07    0.79087E-07    0.57734E-06
  2288    0.81512E-05    0.94754E-07    0.78955E-07    0.57614E-06
  2289    0.81226E-05    0.94563E-07    0.78822E-07    0.57493E-06
  2290    0.80941E-05    0.94374E-07    0.78690E-07    0.57373E-06
  2291    0.80658E-05    0.94185E-07    0.78558E-07    0.57253E-06
  2292    0.80376E-05    0.93999E-07    0.78427E-07    0.57133E-06
  2293    0.80096E-05    0.93813E-07    0.78296E-07    0.57014E-06
  2294    0.79817E-05    0.93629E-07    0.78165E-07    0.56895E-06
  2295    0.79540E-05    0.93446E-07    0.78034E-07    0.56777E-06
  2296    0.79264E-05    0.93265E-07    0.77904E-07    0.56658E-06
  2297    0.78989E-05    0.93085E-07    0.77773E-07    0.56540E-06
  2298    0.78716E-05    0.92906E-07    0.77643E-07    0.56423E-06
  2299    0.78445E-05    0.92730E-07    0.77514E-07    0.56306E-06
  2300    0.78175E-05    0.92554E-07    0.77384E-07    0.56189E-06
  2301    0.77906E-05    0.92381E-07    0.77255E-07    0.56073E-06
  2302    0.77639E-05    0.92209E-07    0.77126E-07    0.55958E-06
  2303    0.77374E-05    0.92038E-07    0.76998E-07    0.55843E-06
  2304    0.77110E-05    0.91869E-07    0.76869E-07    0.55728E-06
  2305    0.76848E-05    0.91702E-07    0.76741E-07    0.55614E-06
  2306    0.76587E-05    0.91536E-07    0.76613E-07    0.55501E-06
  2307    0.76328E-05    0.91371E-07    0.76486E-07    0.55388E-06
  2308    0.76071E-05    0.91208E-07    0.76358E-07    0.55275E-06
  2309    0.75815E-05    0.91046E-07    0.76231E-07    0.55163E-06
  2310    0.75561E-05    0.90885E-07    0.76104E-07    0.55052E-06
  2311    0.75309E-05    0.90726E-07    0.75977E-07    0.54941E-06
  2312    0.75058E-05    0.90568E-07    0.75851E-07    0.54830E-06
  2313    0.74810E-05    0.90411E-07    0.75725E-07    0.54720E-06
  2314    0.74563E-05    0.90256E-07    0.75599E-07    0.54611E-06
  2315    0.74318E-05    0.90101E-07    0.75473E-07    0.54502E-06
  2316    0.74074E-05    0.89948E-07    0.75347E-07    0.54393E-06
  2317    0.73833E-05    0.89796E-07    0.75222E-07    0.54285E-06
  2318    0.73593E-05    0.89644E-07    0.75097E-07    0.54178E-06
  2319    0.73356E-05    0.89494E-07    0.74972E-07    0.54071E-06
  2320    0.73120E-05    0.89345E-07    0.74848E-07    0.53964E-06
  2321    0.72886E-05    0.89197E-07    0.74723E-07    0.53858E-06
  2322    0.72655E-05    0.89050E-07    0.74599E-07    0.53753E-06
  2323    0.72425E-05    0.88903E-07    0.74475E-07    0.53648E-06
  2324    0.72197E-05    0.88758E-07    0.74351E-07    0.53544E-06
  2325    0.71971E-05    0.88613E-07    0.74228E-07    0.53440E-06
  2326    0.71747E-05    0.88469E-07    0.74105E-07    0.53336E-06
  2327    0.71526E-05    0.88326E-07    0.73981E-07    0.53234E-06
  2328    0.71306E-05    0.88183E-07    0.73859E-07    0.53131E-06
  2329    0.71089E-05    0.88041E-07    0.73736E-07    0.53029E-06
  2330    0.70874E-05    0.87900E-07    0.73613E-07    0.52928E-06
  2331    0.70660E-05    0.87760E-07    0.73491E-07    0.52827E-06
  2332    0.70449E-05    0.87620E-07    0.73369E-07    0.52727E-06
  2333    0.70241E-05    0.87481E-07    0.73247E-07    0.52627E-06
  2334    0.70034E-05    0.87342E-07    0.73126E-07    0.52528E-06
  2335    0.69830E-05    0.87204E-07    0.73004E-07    0.52430E-06
  2336    0.69628E-05    0.87066E-07    0.72883E-07    0.52332E-06
  2337    0.69428E-05    0.86928E-07    0.72762E-07    0.52234E-06
  2338    0.69231E-05    0.86791E-07    0.72641E-07    0.52137E-06
  2339    0.69036E-05    0.86655E-07    0.72520E-07    0.52040E-06
  2340    0.68843E-05    0.86518E-07    0.72400E-07    0.51944E-06
  2341    0.68653E-05    0.86382E-07    0.72280E-07    0.51849E-06
  2342    0.68465E-05    0.86247E-07    0.72159E-07    0.51754E-06
  2343    0.68279E-05    0.86111E-07    0.72040E-07    0.51660E-06
  2344    0.68096E-05    0.85976E-07    0.71920E-07    0.51566E-06
  2345    0.67915E-05    0.85841E-07    0.71800E-07    0.51472E-06
  2346    0.67737E-05    0.85706E-07    0.71681E-07    0.51380E-06
  2347    0.67562E-05    0.85571E-07    0.71562E-07    0.51287E-06
  2348    0.67389E-05    0.85436E-07    0.71443E-07    0.51196E-06
  2349    0.67218E-05    0.85301E-07    0.71324E-07    0.51104E-06
  2350    0.67050E-05    0.85166E-07    0.71205E-07    0.51014E-06
  2351    0.66885E-05    0.85032E-07    0.71087E-07    0.50924E-06
  2352    0.66722E-05    0.84897E-07    0.70968E-07    0.50834E-06
  2353    0.66562E-05    0.84762E-07    0.70850E-07    0.50745E-06
  2354    0.66404E-05    0.84627E-07    0.70732E-07    0.50657E-06
  2355    0.66249E-05    0.84492E-07    0.70614E-07    0.50569E-06
  2356    0.66097E-05    0.84357E-07    0.70497E-07    0.50481E-06
  2357    0.65947E-05    0.84222E-07    0.70379E-07    0.50394E-06
  2358    0.65800E-05    0.84086E-07    0.70262E-07    0.50307E-06
  2359    0.65655E-05    0.83951E-07    0.70145E-07    0.50221E-06
  2360    0.65513E-05    0.83816E-07    0.70028E-07    0.50135E-06
  2361    0.65374E-05    0.83680E-07    0.69912E-07    0.50049E-06
  2362    0.65237E-05    0.83545E-07    0.69795E-07    0.49964E-06
  2363    0.65103E-05    0.83409E-07    0.69679E-07    0.49879E-06
  2364    0.64971E-05    0.83273E-07    0.69563E-07    0.49795E-06
  2365    0.64842E-05    0.83137E-07    0.69447E-07    0.49711E-06
  2366    0.64715E-05    0.83001E-07    0.69331E-07    0.49627E-06
  2367    0.64592E-05    0.82865E-07    0.69215E-07    0.49543E-06
  2368    0.64470E-05    0.82729E-07    0.69100E-07    0.49460E-06
  2369    0.64352E-05    0.82592E-07    0.68984E-07    0.49377E-06
  2370    0.64236E-05    0.82455E-07    0.68869E-07    0.49294E-06
  2371    0.64122E-05    0.82319E-07    0.68755E-07    0.49212E-06
  2372    0.64011E-05    0.82182E-07    0.68640E-07    0.49129E-06
  2373    0.63903E-05    0.82045E-07    0.68525E-07    0.49047E-06
  2374    0.63798E-05    0.81907E-07    0.68411E-07    0.48965E-06
  2375    0.63695E-05    0.81770E-07    0.68297E-07    0.48883E-06
  2376    0.63594E-05    0.81632E-07    0.68183E-07    0.48802E-06
  2377    0.63496E-05    0.81494E-07    0.68069E-07    0.48720E-06
  2378    0.63401E-05    0.81356E-07    0.67956E-07    0.48639E-06
  2379    0.63309E-05    0.81218E-07    0.67843E-07    0.48557E-06
  2380    0.63219E-05    0.81079E-07    0.67730E-07    0.48476E-06
  2381    0.63131E-05    0.80940E-07    0.67617E-07    0.48395E-06
  2382    0.63047E-05    0.80801E-07    0.67504E-07    0.48314E-06
  2383    0.62964E-05    0.80662E-07    0.67391E-07    0.48233E-06
  2384    0.62885E-05    0.80523E-07    0.67279E-07    0.48152E-06
  2385    0.62808E-05    0.80383E-07    0.67167E-07    0.48071E-06
  2386    0.62734E-05    0.80243E-07    0.67055E-07    0.47990E-06
  2387    0.62662E-05    0.80103E-07    0.66943E-07    0.47909E-06
  2388    0.62593E-05    0.79962E-07    0.66832E-07    0.47828E-06
  2389    0.62526E-05    0.79822E-07    0.66720E-07    0.47746E-06
  2390    0.62462E-05    0.79681E-07    0.66609E-07    0.47665E-06
  2391    0.62401E-05    0.79539E-07    0.66498E-07    0.47584E-06
  2392    0.62342E-05    0.79398E-07    0.66388E-07    0.47502E-06
  2393    0.62286E-05    0.79256E-07    0.66277E-07    0.47421E-06
  2394    0.62233E-05    0.79113E-07    0.66167E-07    0.47339E-06
  2395    0.62182E-05    0.78971E-07    0.66057E-07    0.47257E-06
  2396    0.62134E-05    0.78828E-07    0.65947E-07    0.47175E-06
  2397    0.62088E-05    0.78685E-07    0.65837E-07    0.47093E-06
  2398    0.62045E-05    0.78541E-07    0.65728E-07    0.47010E-06
  2399    0.62005E-05    0.78397E-07    0.65618E-07    0.46928E-06
  2400    0.61967E-05    0.78253E-07    0.65509E-07    0.46845E-06
  2401    0.61932E-05    0.78108E-07    0.65401E-07    0.46762E-06
  2402    0.61899E-05    0.77964E-07    0.65292E-07    0.46678E-06
  2403    0.61869E-05    0.77818E-07    0.65184E-07    0.46595E-06
  2404    0.61842E-05    0.77673E-07    0.65075E-07    0.46511E-06
  2405    0.61817E-05    0.77527E-07    0.64967E-07    0.46427E-06
  2406    0.61795E-05    0.77381E-07    0.64860E-07    0.46343E-06
  2407    0.61776E-05    0.77235E-07    0.64752E-07    0.46258E-06
  2408    0.61759E-05    0.77088E-07    0.64645E-07    0.46174E-06
  2409    0.61745E-05    0.76942E-07    0.64537E-07    0.46089E-06
  2410    0.61733E-05    0.76795E-07    0.64431E-07    0.46004E-06
  2411    0.61724E-05    0.76648E-07    0.64324E-07    0.45919E-06
  2412    0.61717E-05    0.76501E-07    0.64217E-07    0.45834E-06
  2413    0.61713E-05    0.76354E-07    0.64111E-07    0.45748E-06
  2414    0.61712E-05    0.76207E-07    0.64005E-07    0.45663E-06
  2415    0.61713E-05    0.76060E-07    0.63899E-07    0.45577E-06
  2416    0.61717E-05    0.75913E-07    0.63793E-07    0.45492E-06
  2417    0.61723E-05    0.75766E-07    0.63688E-07    0.45406E-06
  2418    0.61732E-05    0.75619E-07    0.63583E-07    0.45320E-06
  2419    0.61743E-05    0.75472E-07    0.63477E-07    0.45234E-06
  2420    0.61757E-05    0.75325E-07    0.63373E-07    0.45148E-06
  2421    0.61774E-05    0.75178E-07    0.63268E-07    0.45062E-06
  2422    0.61793E-05    0.75031E-07    0.63164E-07    0.44976E-06
  2423    0.61815E-05    0.74885E-07    0.63059E-07    0.44890E-06
  2424    0.61839E-05    0.74738E-07    0.62955E-07    0.44804E-06
  2425    0.61866E-05    0.74592E-07    0.62851E-07    0.44717E-06
  2426    0.61895E-05    0.74446E-07    0.62748E-07    0.44631E-06
  2427    0.61927E-05    0.74301E-07    0.62644E-07    0.44545E-06
  2428    0.61962E-05    0.74155E-07    0.62541E-07    0.44459E-06
  2429    0.61999E-05    0.74010E-07    0.62438E-07    0.44373E-06
  2430    0.62038E-05    0.73865E-07    0.62335E-07    0.44287E-06
  2431    0.62080E-05    0.73721E-07    0.62233E-07    0.44201E-06
  2432    0.62125E-05    0.73577E-07    0.62130E-07    0.44115E-06
  2433    0.62172E-05    0.73433E-07    0.62028E-07    0.44029E-06
  2434    0.62221E-05    0.73290E-07    0.61926E-07    0.43943E-06
  2435    0.62273E-05    0.73147E-07    0.61824E-07    0.43857E-06
  2436    0.62328E-05    0.73004E-07    0.61723E-07    0.43771E-06
  2437    0.62385E-05    0.72862E-07    0.61621E-07    0.43686E-06
  2438    0.62445E-05    0.72721E-07    0.61520E-07    0.43600E-06
  2439    0.62507E-05    0.72580E-07    0.61419E-07    0.43515E-06
  2440    0.62572E-05    0.72439E-07    0.61319E-07    0.43430E-06
  2441    0.62639E-05    0.72299E-07    0.61218E-07    0.43345E-06
  2442    0.62709E-05    0.72160E-07    0.61118E-07    0.43260E-06
  2443    0.62781E-05    0.72022E-07    0.61017E-07    0.43175E-06
  2444    0.62855E-05    0.71884E-07    0.60918E-07    0.43090E-06
  2445    0.62933E-05    0.71746E-07    0.60818E-07    0.43006E-06
  2446    0.63012E-05    0.71610E-07    0.60718E-07    0.42922E-06
  2447    0.63094E-05    0.71474E-07    0.60619E-07    0.42838E-06
  2448    0.63179E-05    0.71338E-07    0.60520E-07    0.42754E-06
